# Time-averaged data for fix relax3
# TimeStep c_Tup c_Tdown c_allke c_allpe
1555800 456.562 462.769 209.563 -28247.8
1555900 456.296 462.536 209.441 -28247.5
1556000 456.768 461.226 209.658 -28247.3
1556100 457.465 462.156 209.978 -28247.2
1556200 458.953 461.255 210.661 -28247.4
1556300 458.223 459.718 210.326 -28246.5
1556400 459.235 459.829 210.79 -28246.9
1556500 457.929 461.246 210.19 -28246.3
1556600 458.601 459.424 210.499 -28246.2
1556700 461.372 459.077 211.771 -28247.5
1556800 458.086 461.826 210.263 -28246.7
1556900 455.991 461.155 209.301 -28246.2
1557000 458.861 461.442 210.619 -28247.6
1557100 457.2 461.034 209.856 -28247
1557200 456.806 462.484 209.675 -28247.2
1557300 456.351 460.707 209.467 -28247.4
1557400 457.074 462.981 209.798 -28247.9
1557500 455.363 462.147 209.013 -28247.1
1557600 456.43 462.708 209.502 -28247.6
1557700 456.246 462.27 209.418 -28247.2
1557800 458.055 461.173 210.249 -28247.5
1557900 458.697 460.647 210.543 -28247.5
1558000 458.231 462.393 210.329 -28247.7
1558100 457.765 462.125 210.116 -28247.8
1558200 455.115 463.211 208.899 -28247.2
1558300 454.477 463.847 208.606 -28247.1
1558400 457.521 461.778 210.003 -28248
1558500 457.081 460.102 209.801 -28247.4
1558600 457.299 462.899 209.902 -28247.6
1558700 456.192 461.427 209.393 -28247
1558800 458.135 461.274 210.285 -28247.5
1558900 455.823 460.923 209.224 -28246.1
1559000 459.578 459.991 210.947 -28247.8
1559100 456.851 458.799 209.696 -28246.6
1559200 457.51 461.764 209.998 -28247.1
1559300 457.226 460.913 209.868 -28247.2
1559400 457.097 461.107 209.809 -28247.2
1559500 455.527 462.72 209.088 -28246.6
1559600 456.4 460.214 209.489 -28246.6
1559700 458.313 458.556 210.367 -28247.1
1559800 458.583 461.327 210.491 -28247.1
1559900 459.011 460.412 210.687 -28247.1
1560000 458.171 459.799 210.302 -28246.6
1560100 457.857 459.465 210.158 -28246.5
1560200 458.929 461.26 210.65 -28247.3
1560300 457.736 460.949 210.102 -28247.1
1560400 457.476 461.815 209.983 -28247.1
1560500 456.759 460.668 209.653 -28246.9
1560600 457.058 463.033 209.791 -28247.3
1560700 456.132 460.547 209.366 -28246.4
1560800 458.276 460.604 210.35 -28246.9
1560900 460.228 460.567 211.246 -28247.5
1561000 458.734 459.463 210.56 -28246.8
1561100 458.903 458.99 210.638 -28247.1
1561200 457.27 463.654 209.888 -28246.9
1561300 456.356 459.471 209.469 -28246.5
1561400 456.964 459.925 209.748 -28246.8
1561500 458.493 460.173 210.449 -28247.3
1561600 457.272 461.215 209.889 -28246.8
1561700 457.397 461.038 209.947 -28246.7
1561800 457.743 459.77 210.105 -28246.8
1561900 457.685 461.778 210.079 -28246.8
1562000 458.41 459.505 210.412 -28246.8
1562100 458.933 460.843 210.652 -28247.2
1562200 458.74 461.528 210.563 -28247.3
1562300 457.506 462.228 209.997 -28246.8
1562400 458.271 459.307 210.348 -28246.9
1562500 458.136 461.483 210.286 -28246.7
1562600 459.277 459.759 210.81 -28246.9
1562700 459.535 460.275 210.928 -28247.3
1562800 456.221 460.532 209.407 -28246.1
1562900 459.273 461.148 210.808 -28247.5
1563000 457.408 460.822 209.952 -28246.9
1563100 457.01 460.436 209.769 -28246.7
1563200 457.738 460.882 210.103 -28246.8
1563300 458.176 459.945 210.304 -28247
1563400 457.521 461.364 210.003 -28246.9
1563500 458.583 461.074 210.491 -28247.4
1563600 456.878 459.86 209.708 -28246.6
1563700 457.269 461.968 209.888 -28247
1563800 455.961 459.062 209.287 -28246.2
1563900 458.846 460.862 210.612 -28247.2
1564000 458.612 462.188 210.504 -28247
1564100 457.97 458.839 210.209 -28246.4
1564200 458.859 459.867 210.618 -28246.6
1564300 458.767 459.254 210.575 -28246.4
1564400 460.625 458.338 211.428 -28247.2
1564500 458.488 459.753 210.447 -28246.8
1564600 457.353 462.694 209.927 -28246.9
1564700 457.301 462.011 209.902 -28247.5
1564800 454.597 460.277 208.661 -28246.5
1564900 458.05 462.672 210.246 -28247.6
1565000 457.047 461.389 209.786 -28246.9
1565100 457.012 459.595 209.77 -28246.7
1565200 457.66 460.997 210.067 -28246.8
1565300 458.441 459.363 210.426 -28247
1565400 459.5 462.335 210.912 -28247.4
1565500 457.921 457.852 210.187 -28246.6
1565600 457.728 461.661 210.098 -28247.1
1565700 456.082 463.781 209.343 -28246.9
1565800 458.041 461.664 210.242 -28247.3
1565900 457.49 461.271 209.989 -28246.5
1566000 460.293 459.043 211.276 -28246.9
1566100 459.777 458.41 211.039 -28246.2
1566200 458.731 459.423 210.559 -28245.6
1566300 460.599 459.153 211.416 -28246
1566400 461.815 457.481 211.974 -28246.4
1566500 459.739 458.501 211.021 -28245.6
1566600 460.888 459.753 211.549 -28246.3
1566700 459.645 459.509 210.979 -28246.1
1566800 458.94 458.471 210.655 -28246.2
1566900 456.676 459.175 209.615 -28245.6
1567000 459.579 459.944 210.948 -28247
1567100 458.735 459.299 210.561 -28246.8
1567200 457.667 460.923 210.07 -28246.5
1567300 457.715 460.477 210.092 -28246.9
1567400 458.222 459.954 210.325 -28247.2
1567500 455.884 461.628 209.252 -28246.5
1567600 457.408 462.825 209.952 -28247.2
1567700 457.573 458.506 210.027 -28247
1567800 457.265 459.238 209.886 -28246.8
1567900 457.17 463.351 209.842 -28247.1
1568000 458.943 460.969 210.656 -28247.7
1568100 457.953 462.265 210.202 -28247.1
1568200 456.124 460.765 209.362 -28246.2
1568300 457.944 460.423 210.198 -28246.6
1568400 458.783 458.47 210.583 -28246.8
1568500 458.904 459.703 210.638 -28247.1
1568600 457.805 461.78 210.134 -28246.8
1568700 458.102 460.327 210.27 -28247.1
1568800 457.963 461.261 210.206 -28247.2
1568900 456.651 460.716 209.604 -28246.5
1569000 458.681 461.277 210.536 -28247
1569100 458.686 457.506 210.538 -28246.5
1569200 458.075 460.074 210.258 -28246
1569300 458.325 460.716 210.373 -28246.1
1569400 459.187 458.255 210.768 -28246.1
1569500 461.587 458.586 211.87 -28246.7
1569600 459.325 458.2 210.831 -28245.6
1569700 460.309 459.584 211.283 -28246.4
1569800 458.92 458.862 210.646 -28246.3
1569900 458.265 462.106 210.345 -28246.5
1570000 458.787 460.329 210.585 -28247
1570100 459.452 461.915 210.89 -28247.7
1570200 457.251 462.197 209.879 -28247
1570300 456.849 462.002 209.695 -28246.9
1570400 458.598 460.075 210.498 -28247.6
1570500 456.911 461.832 209.723 -28247.2
1570600 455.666 462.566 209.152 -28246.8
1570700 456.862 462.454 209.701 -28247.2
1570800 459.15 461.485 210.751 -28248
1570900 457.002 460.227 209.765 -28246.6
1571000 457.402 459.441 209.949 -28246.5
1571100 457.874 461.32 210.166 -28246.6
1571200 456.931 458.332 209.732 -28246.2
1571300 459.68 462.279 210.994 -28247.5
1571400 458.494 461.259 210.45 -28247.2
1571500 457.045 459.983 209.785 -28246.7
1571600 457.746 461.706 210.107 -28247.2
1571700 457.092 461.3 209.807 -28246.9
1571800 457.019 461.669 209.773 -28247.2
1571900 455.875 462.804 209.248 -28247.1
1572000 456.198 460.719 209.396 -28247.1
1572100 458.379 462.286 210.397 -28248.1
1572200 457.685 461.98 210.079 -28247.8
1572300 454.856 463.44 208.78 -28246.7
1572400 456.84 460.58 209.691 -28247.3
1572500 456.469 460.864 209.521 -28247
1572600 458.302 459.594 210.362 -28247.8
1572700 456.953 463.507 209.743 -28247.8
1572800 455.033 461.526 208.862 -28247.4
1572900 454.005 463.987 208.389 -28247.2
1573000 455.457 462.489 209.056 -28247.7
1573100 456.319 462.175 209.452 -28247.8
1573200 458.091 461.981 210.265 -28248
1573300 456.24 462.402 209.415 -28247.1
1573400 456.667 461.479 209.612 -28247
1573500 459.372 461.15 210.853 -28247.9
1573600 456.346 461.129 209.464 -28246.6
1573700 457.127 460.774 209.823 -28247
1573800 458.259 462.039 210.342 -28247.4
1573900 457.696 460.612 210.084 -28247
1574000 456.369 459.483 209.475 -28246.4
1574100 460.598 460.848 211.416 -28248.4
1574200 456.846 461.86 209.694 -28247
1574300 455.476 462.309 209.065 -28246.8
1574400 457.76 461.875 210.113 -28247.8
1574500 455.87 461.032 209.246 -28247
1574600 455.837 461.176 209.23 -28247
1574700 457.203 461.661 209.857 -28247.7
1574800 456.635 463.013 209.597 -28247.3
1574900 456.965 461.448 209.748 -28247.1
1575000 458.102 461.085 210.27 -28247.5
1575100 458.587 462.327 210.493 -28247.4
1575200 458.143 460.062 210.289 -28247.1
1575300 456.64 461.446 209.599 -28246.6
1575400 456.902 462.901 209.719 -28246.5
1575500 459.997 459.059 211.14 -28247.4
1575600 458.877 459.833 210.626 -28246.5
1575700 459.24 459.676 210.792 -28246.5
1575800 459.532 457.127 210.926 -28246.4
1575900 457.471 461.431 209.981 -28246.3
1576000 457.972 461.126 210.21 -28246.9
1576100 457.31 460.09 209.907 -28246.8
1576200 457.735 461.15 210.102 -28247.3
1576300 457.681 463.171 210.077 -28247.6
1576400 455.158 461.55 208.919 -28246.4
1576500 458.132 460.943 210.284 -28247.3
1576600 458.538 459.814 210.47 -28247.3
1576700 457.866 460.956 210.162 -28247.1
1576800 458.773 460.718 210.578 -28247.9
1576900 455.687 462.809 209.162 -28246.7
1577000 457.042 460.786 209.783 -28247.4
1577100 455.213 462.353 208.944 -28246.6
1577200 457.818 460.454 210.14 -28247.6
1577300 456.586 461.699 209.574 -28246.8
1577400 458.887 460.536 210.63 -28247.6
1577500 456.741 459.789 209.646 -28246.7
1577600 457.524 460.708 210.005 -28247
1577700 456.6 461.795 209.581 -28246.6
1577800 458.424 459.127 210.418 -28247.2
1577900 458.06 463.224 210.251 -28246.9
1578000 457.413 459.826 209.954 -28246.3
1578100 459.381 459.635 210.857 -28247
1578200 459.734 459.655 211.019 -28247
1578300 458.504 461.588 210.455 -28246.7
1578400 458.673 460.223 210.532 -28246.7
1578500 458.87 459.024 210.623 -28246.6
1578600 459.17 460.578 210.761 -28246.7
1578700 458.777 461.258 210.58 -28246.7
1578800 458.202 460.832 210.316 -28246.8
1578900 457.166 460.515 209.841 -28246.6
1579000 459.127 459.777 210.741 -28247.4
1579100 456.573 460.644 209.568 -28246.5
1579200 457.208 460.791 209.86 -28246.8
1579300 457.509 461.218 209.998 -28247
1579400 457.16 460.008 209.838 -28246.6
1579500 459.815 460.861 211.056 -28247.8
1579600 457.122 461.395 209.82 -28246.7
1579700 458.024 459.779 210.234 -28246.8
1579800 458.509 460.489 210.457 -28246.8
1579900 458.985 458.505 210.675 -28247.1
1580000 456.771 462.204 209.659 -28246.8
1580100 455.931 461.08 209.274 -28247.2
1580200 456.867 462.707 209.703 -28248
1580300 455.147 461.45 208.914 -28247.1
1580400 456.239 463.39 209.415 -28247.2
1580500 458.368 459.612 210.392 -28247.5
1580600 456.738 460.886 209.644 -28246.6
1580700 458.3 460.533 210.361 -28247.4
1580800 457.388 460.451 209.942 -28246.7
1580900 458.024 460.812 210.234 -28247
1581000 459.415 460.043 210.873 -28247.8
1581100 454.518 461.781 208.625 -28246.2
1581200 457.768 462.445 210.117 -28248
1581300 456.332 462.109 209.458 -28247.3
1581400 457.013 463.579 209.77 -28247.9
1581500 457.35 462.207 209.925 -28247.8
1581600 456.846 462.758 209.694 -28247.4
1581700 457.223 460.601 209.867 -28247.3
1581800 457.483 460.392 209.986 -28247.4
1581900 457.092 461.731 209.807 -28247.6
1582000 454.905 463.773 208.803 -28247.2
1582100 455.855 461.443 209.239 -28247.5
1582200 456.709 462.848 209.631 -28247.6
1582300 456.386 461.83 209.483 -28247.2
1582400 456.808 460.309 209.676 -28247.3
1582500 457.683 460.721 210.078 -28247.6
1582600 456.241 462.508 209.416 -28246.9
1582700 457.179 460.589 209.846 -28247
1582800 458.269 461.234 210.347 -28247.5
1582900 457.246 462.272 209.877 -28247.4
1583000 457.242 463.764 209.876 -28247.4
1583100 457.401 461.698 209.948 -28247.5
1583200 456.734 461.114 209.642 -28247.1
1583300 458.614 461.887 210.505 -28247.7
1583400 455.739 460.886 209.185 -28246.6
1583500 457.654 462.517 210.065 -28247.7
1583600 456.106 461.172 209.354 -28247
1583700 457.704 461.841 210.088 -28247.6
1583800 457.266 460.964 209.887 -28247.3
1583900 457.309 461.138 209.906 -28247.4
1584000 456.842 461.949 209.692 -28247.3
1584100 456.993 461.355 209.761 -28247.2
1584200 457.284 460.945 209.895 -28247.6
1584300 456.527 463.623 209.547 -28247.7
1584400 455.394 461.945 209.027 -28247.4
1584500 455.948 463.419 209.282 -28248
1584600 455.402 462.582 209.031 -28247.8
1584700 454.719 462.221 208.717 -28247.3
1584800 456.6 461.211 209.581 -28247.7
1584900 456.91 462.529 209.723 -28247.7
1585000 456.645 461.206 209.602 -28247.5
1585100 457.048 462.157 209.786 -28247.9
1585200 455.26 462.369 208.966 -28247.3
1585300 456.478 461.71 209.525 -28247.9
1585400 455.108 462.881 208.896 -28247.4
1585500 456.239 462.409 209.415 -28248.1
1585600 456.355 464.242 209.468 -28248.1
1585700 455.985 462.295 209.299 -28247.7
1585800 455.467 461.233 209.061 -28247.3
1585900 457.395 464.221 209.946 -28248.1
1586000 455.055 460.798 208.872 -28246.7
1586100 456.895 462.191 209.716 -28247.3
1586200 458.694 460.406 210.542 -28247.8
1586300 456.014 461.201 209.312 -28247.1
1586400 457.46 465.185 209.976 -28248.2
1586500 456.619 461.99 209.59 -28247.9
1586600 455.328 462.521 208.997 -28247.5
1586700 457.778 462.73 210.121 -28248.6
1586800 455.85 462.051 209.237 -28247.7
1586900 454.298 462.812 208.524 -28247.2
1587000 455.191 463.351 208.934 -28247.7
1587100 456.954 462.225 209.743 -28248.7
1587200 455.342 462.674 209.003 -28248
1587300 456.279 464.603 209.433 -28248.8
1587400 453.631 464.62 208.218 -28248.3
1587500 452.568 463.304 207.73 -28247.9
1587600 455.385 466.671 209.023 -28248.6
1587700 454.703 462.454 208.71 -28247.7
1587800 455.267 461.615 208.969 -28247.5
1587900 458.293 461.883 210.358 -28248.2
1588000 457.101 461.364 209.81 -28247.4
1588100 456.756 460.522 209.652 -28247.3
1588200 456.278 462.931 209.433 -28247.1
1588300 458.192 461.519 210.311 -28247.7
1588400 457.727 460.075 210.098 -28247.3
1588500 457.5 460.077 209.994 -28247.3
1588600 454.314 463.075 208.532 -28246.2
1588700 456.48 461.363 209.526 -28247.2
1588800 457.75 459.452 210.108 -28247.2
1588900 458.76 461.323 210.572 -28247.2
1589000 457.34 459.738 209.92 -28246.7
1589100 457.58 460.792 210.031 -28247.1
1589200 457.25 462.546 209.879 -28247.3
1589300 457.602 461.001 210.041 -28247.2
1589400 458.555 461.006 210.478 -28247.4
1589500 459.085 460.169 210.721 -28247.4
1589600 456.972 461.051 209.751 -28246.8
1589700 458.442 461.628 210.426 -28247.9
1589800 454.803 462.882 208.756 -28246.9
1589900 457.624 463.38 210.051 -28248.3
1590000 453.939 460.201 208.359 -28246.6
1590100 456.771 463.419 209.659 -28247.7
1590200 456.728 461.567 209.64 -28247.5
1590300 456.075 460.587 209.34 -28246.8
1590400 459.317 462.108 210.828 -28247.7
1590500 457.963 459.181 210.206 -28246.8
1590600 458.9 460.581 210.637 -28247.1
1590700 458.773 461.298 210.578 -28247
1590800 458.183 461.227 210.307 -28247.3
1590900 455.459 460.978 209.057 -28246.2
1591000 458.201 462.149 210.315 -28247.2
1591100 458.44 459.089 210.425 -28247
1591200 457.621 460.046 210.049 -28246.6
1591300 460.331 461.138 211.293 -28247.8
1591400 457.415 461.817 209.955 -28246.6
1591500 457.255 459.513 209.881 -28246.2
1591600 460.205 459.395 211.235 -28247.2
1591700 459.185 459.356 210.767 -28246.7
1591800 457.667 459.758 210.071 -28246.2
1591900 457.648 460.003 210.061 -28246.4
1592000 458.771 460.931 210.577 -28246.9
1592100 458.52 459.074 210.462 -28246.6
1592200 457.49 458.943 209.989 -28246.1
1592300 458.92 460.256 210.645 -28246.5
1592400 459.766 458.716 211.034 -28246.7
1592500 457.768 459.186 210.117 -28245.9
1592600 459.278 459.294 210.81 -28246.4
1592700 459.532 460.437 210.926 -28246.4
1592800 460.697 457.473 211.461 -28246.7
1592900 457.42 458.169 209.957 -28245.4
1593000 460.19 458.709 211.228 -28246.8
1593100 457.235 460.882 209.872 -28245.7
1593200 458.335 458.466 210.377 -28246.3
1593300 459.189 458.693 210.769 -28246.5
1593400 460.078 460.72 211.177 -28246.9
1593500 459.35 460.028 210.843 -28246.9
1593600 457.323 461.342 209.913 -28246.4
1593700 457.971 461.169 210.21 -28246.6
1593800 459.318 460.144 210.828 -28247.1
1593900 459.322 459.872 210.83 -28247
1594000 459.07 461.793 210.715 -28247.2
1594100 457.5 461.454 209.994 -28246.8
1594200 457.236 462.071 209.873 -28246.8
1594300 457.657 458.431 210.066 -28246.8
1594400 456.623 462.499 209.591 -28246.6
1594500 459.72 460.628 211.013 -28248
1594600 455.793 462.863 209.21 -28246.7
1594700 457.663 461.614 210.068 -28247.4
1594800 458.073 461.573 210.257 -28247.5
1594900 457.231 461.303 209.87 -28247.2
1595000 457.284 461.009 209.895 -28247.3
1595100 455.505 462.207 209.078 -28246.7
1595200 457.655 461.867 210.065 -28247.8
1595300 456.533 463.144 209.55 -28247.4
1595400 457.589 460.922 210.035 -28247.6
1595500 456.951 461.24 209.742 -28247.4
1595600 456.352 461.778 209.467 -28247
1595700 456.725 462.409 209.638 -28247
1595800 458.033 460.811 210.239 -28247.3
1595900 457.927 461.945 210.19 -28247
1596000 457.707 461.111 210.089 -28246.6
1596100 460.262 460.237 211.262 -28247.5
1596200 457.595 459.527 210.037 -28246.1
1596300 457.402 459.2 209.949 -28246
1596400 459.465 459.067 210.896 -28246.9
1596500 459.002 460.527 210.683 -28246.7
1596600 457.672 459.626 210.073 -28246.6
1596700 458.05 460.045 210.246 -28247.1
1596800 457.479 463.079 209.984 -28247.4
1596900 455.512 460.69 209.081 -28247.1
1597000 457.288 463.364 209.896 -28248.4
1597100 454.079 462.349 208.423 -28247.1
1597200 456.494 464.404 209.532 -28248.2
1597300 455.773 461.731 209.201 -28247.6
1597400 456.664 463.031 209.61 -28247.6
1597500 456.098 461.181 209.35 -28246.7
1597600 459.391 461.984 210.862 -28247.5
1597700 458.029 458.132 210.237 -28246.4
1597800 458.179 459.908 210.305 -28246.5
1597900 458.744 459.982 210.565 -28246.9
1598000 457.419 459.373 209.956 -28246.2
1598100 458.406 460.329 210.409 -28246.6
1598200 458.646 459.471 210.52 -28246.7
1598300 458.731 461.991 210.559 -28247
1598400 457.689 459.869 210.08 -28246.5
1598500 458.676 460.165 210.533 -28246.9
1598600 458.117 459.384 210.277 -28246.9
1598700 457.361 462.218 209.93 -28247
1598800 456.89 461.71 209.714 -28247
1598900 455.952 462.398 209.283 -28246.9
1599000 458.01 461.933 210.228 -28247.8
1599100 456.92 463.138 209.727 -28247.5
1599200 456.81 461.652 209.677 -28247.5
1599300 456.006 461.823 209.308 -28247.1
1599400 457.241 462.097 209.875 -28247.3
1599500 458.364 461.516 210.39 -28247.6
1599600 459.129 460.145 210.742 -28247.5
1599700 456.978 461.546 209.754 -28246.3
1599800 458.027 458.424 210.235 -28246.5
1599900 458.115 460.367 210.276 -28246.4
1600000 458.382 458.822 210.399 -28246.2
1600100 459.744 460.472 211.024 -28246.8
1600200 457.805 460.809 210.134 -28245.9
1600300 460.013 459.632 211.147 -28246.6
1600400 459.957 458.073 211.121 -28246.5
1600500 459.44 460.323 210.884 -28246.3
1600600 458.229 460.118 210.328 -28245.7
1600700 459.552 458.105 210.935 -28246.4
1600800 458.995 459.817 210.68 -28246.5
1600900 458.158 459.665 210.296 -28246.1
1601000 459.101 459.128 210.729 -28246.8
1601100 457.433 461.83 209.963 -28246.7
1601200 458.23 460.889 210.329 -28247.2
1601300 456.502 460.031 209.536 -28246.9
1601400 455.576 462.753 209.111 -28246.9
1601500 456.867 461.282 209.703 -28247.5
1601600 457.53 462.282 210.008 -28247.5
1601700 457.638 462.44 210.057 -28246.9
1601800 457.95 459.549 210.2 -28246.7
1601900 458.657 461.124 210.525 -28246.4
1602000 459.933 458.193 211.111 -28246.2
1602100 459.835 458.79 211.066 -28245.9
1602200 460.865 456.986 211.538 -28246.2
1602300 460.054 458.551 211.166 -28246.1
1602400 458.554 461.955 210.477 -28246.1
1602500 459.481 461.553 210.903 -28246.7
1602600 458.099 458.314 210.269 -28245.9
1602700 459.47 460.406 210.898 -28246.3
1602800 460.149 458.986 211.21 -28246.5
1602900 460.875 460.677 211.543 -28247
1603000 457.716 460.539 210.093 -28245.9
1603100 458.618 458.918 210.507 -28246.4
1603200 458.317 460.03 210.369 -28246.7
1603300 456.79 459.949 209.668 -28246.4
1603400 456.231 462.557 209.411 -28246.5
1603500 457.851 460.746 210.155 -28247.1
1603600 456.94 461.465 209.737 -28246.7
1603700 459.418 460.489 210.874 -28247.8
1603800 456.593 463.077 209.578 -28246.5
1603900 459.451 461.078 210.889 -28247.5
1604000 457.846 460.182 210.152 -28246.7
1604100 457.586 460.777 210.033 -28246.7
1604200 457.734 462.286 210.101 -28246.9
1604300 457.371 460.875 209.935 -28246.6
1604400 458.885 459.726 210.629 -28246.6
1604500 459.813 458.227 211.055 -28246.9
1604600 458.797 460.682 210.589 -28246.9
1604700 458.226 461.138 210.327 -28247.2
1604800 456.183 461.878 209.389 -28246.3
1604900 458.898 460.405 210.635 -28247
1605000 458.48 460.24 210.444 -28246.6
1605100 457.264 461.515 209.885 -28246.2
1605200 458.409 458.464 210.411 -28246.8
1605300 459.088 459.722 210.723 -28246.9
1605400 457.155 459.28 209.836 -28246.2
1605500 457.348 460.421 209.924 -28246.6
1605600 458.208 461.478 210.319 -28247.2
1605700 455.653 460.671 209.146 -28246.2
1605800 458.407 461.775 210.41 -28247.4
1605900 458.419 460.733 210.416 -28247.2
1606000 457.882 461.532 210.169 -28247.1
1606100 457.086 460.97 209.804 -28247.1
1606200 457.037 462.292 209.781 -28247.2
1606300 456.615 459.742 209.588 -28246.8
1606400 457.304 462.822 209.904 -28247.1
1606500 457.672 460.722 210.073 -28247.1
1606600 457.144 461.49 209.83 -28246.8
1606700 457.673 460.485 210.073 -28246.6
1606800 459.637 460.311 210.975 -28247.2
1606900 458.24 459.521 210.333 -28246.4
1607000 459.313 460.053 210.826 -28246.8
1607100 459.132 461.518 210.743 -28246.9
1607200 460.223 459.674 211.243 -28247.8
1607300 454.654 462.005 208.687 -28246
1607400 457.76 461.993 210.113 -28247.6
1607500 455.515 463.266 209.083 -28246.7
1607600 457.108 460.946 209.814 -28246.9
1607700 459.066 460.143 210.713 -28247.4
1607800 457.776 460.113 210.121 -28246.9
1607900 457.277 462.072 209.891 -28247.2
1608000 456.165 462.66 209.381 -28246.9
1608100 458.054 460.521 210.248 -28247.7
1608200 455.822 462.552 209.224 -28246.6
1608300 458.062 460.034 210.252 -28247.6
1608400 458.156 460.221 210.295 -28247.6
1608500 456.833 463.547 209.688 -28247.4
1608600 456.313 461.166 209.449 -28247.2
1608700 456.789 461.348 209.668 -28247.1
1608800 457.033 461.575 209.78 -28247.1
1608900 456.792 462.413 209.669 -28246.7
1609000 458.328 459.501 210.374 -28247
1609100 457.374 459.86 209.936 -28246.4
1609200 459.86 459.699 211.077 -28247.3
1609300 458.698 460.531 210.544 -28246.8
1609400 458.983 460.721 210.675 -28247
1609500 456.972 458.954 209.751 -28246.4
1609600 456.804 462.41 209.674 -28246.7
1609700 457.68 461.204 210.076 -28247.4
1609800 456.757 461.036 209.653 -28247.3
1609900 457.607 461.582 210.043 -28247.9
1610000 455.752 461.823 209.191 -28247.1
1610100 457.091 462.16 209.806 -28247.5
1610200 457.417 462.288 209.955 -28247.7
1610300 455.484 461.867 209.069 -28247.1
1610400 455.792 461.427 209.21 -28247.4
1610500 456.258 461.887 209.424 -28247.3
1610600 457.908 460.141 210.181 -28247.5
1610700 457.784 461.766 210.124 -28247.2
1610800 457.464 459.897 209.977 -28247
1610900 457.154 461.162 209.835 -28247
1611000 457.135 461.68 209.826 -28247
1611100 457.701 461.047 210.086 -28247.2
1611200 456.838 458.412 209.69 -28246.6
1611300 457.28 462.427 209.893 -28246.8
1611400 458.735 460.831 210.561 -28247.2
1611500 458.404 459.315 210.408 -28246.7
1611600 458.263 460.142 210.344 -28246.4
1611700 459.382 461.798 210.858 -28247
1611800 458.522 459.761 210.463 -28246.7
1611900 457.637 462.226 210.057 -28246.8
1612000 458.747 459.52 210.566 -28247.3
1612100 457.563 461.551 210.022 -28246.6
1612200 458.649 460.376 210.521 -28247.2
1612300 457.623 459.418 210.05 -28247
1612400 456.523 461.971 209.545 -28246.9
1612500 456.576 460.098 209.57 -28247.2
1612600 456.514 462.679 209.541 -28247.8
1612700 455.381 463.127 209.021 -28247.4
1612800 456.667 462.626 209.611 -28248
1612900 455.384 462.021 209.022 -28247.5
1613000 455.676 461.686 209.157 -28247.7
1613100 454.809 463.264 208.759 -28247.4
1613200 457.294 463.765 209.899 -28248.4
1613300 456.435 461.527 209.505 -28247.6
1613400 457.191 463.769 209.852 -28247.7
1613500 457.458 459.39 209.974 -28247.6
1613600 456.172 461.241 209.384 -28247.3
1613700 456.34 463.62 209.461 -28247.5
1613800 455.716 460.11 209.175 -28246.9
1613900 456.911 459.461 209.723 -28247.1
1614000 458.588 461.663 210.493 -28247.4
1614100 458.28 461.657 210.352 -28247.2
1614200 457.554 462.568 210.019 -28247.3
1614300 455.968 461.448 209.291 -28246.8
1614400 456.637 462.796 209.598 -28247
1614500 457.755 459.419 210.111 -28247.2
1614600 457.417 461.185 209.955 -28246.8
1614700 458.255 459.309 210.34 -28247
1614800 459.84 463.462 211.068 -28247.7
1614900 456.857 462.028 209.698 -28246.4
1615000 458.547 460.703 210.474 -28247
1615100 459.731 461.46 211.018 -28247.6
1615200 458.784 460.417 210.583 -28247.1
1615300 458.071 462.33 210.256 -28246.9
1615400 457.357 460.872 209.928 -28246.8
1615500 457.695 460.308 210.083 -28247
1615600 458.303 460.617 210.362 -28247.7
1615700 455.943 461.985 209.279 -28247
1615800 454.739 460.792 208.726 -28246.5
1615900 456.081 461.187 209.343 -28247.2
1616000 456.033 462.912 209.32 -28247.2
1616100 458.029 460.009 210.237 -28247.8
1616200 456.21 462.709 209.402 -28247.2
1616300 456.18 461.553 209.388 -28247.2
1616400 457.244 462.714 209.876 -28247.4
1616500 458.671 460.88 210.531 -28247.2
1616600 458.842 458.923 210.61 -28246.7
1616700 459.013 460.101 210.688 -28246.6
1616800 459.899 460.254 211.095 -28246.9
1616900 457.538 459.922 210.011 -28246.3
1617000 458.97 461.21 210.669 -28247.3
1617100 457.612 460.255 210.045 -28246.8
1617200 456.804 460.763 209.674 -28246.3
1617300 460.385 461.69 211.318 -28247.5
1617400 457.853 458.337 210.156 -28246
1617500 459.993 460.121 211.138 -28246.8
1617600 459.277 459.145 210.809 -28246.5
1617700 458.228 457.511 210.328 -28246.4
1617800 455.898 462.763 209.258 -28246.2
1617900 457.97 461.323 210.209 -28247.6
1618000 455.392 461.153 209.026 -28246.8
1618100 456.862 461.036 209.701 -28247.2
1618200 457.102 462.044 209.811 -28247.3
1618300 456.912 461.072 209.724 -28247.1
1618400 457.453 459.4 209.972 -28247.1
1618500 459.147 462.123 210.75 -28247.8
1618600 457.41 461.357 209.952 -28247
1618700 456.618 461.053 209.589 -28246.8
1618800 458.138 462.377 210.287 -28247.3
1618900 457.656 460.484 210.066 -28246.8
1619000 457.75 460.17 210.109 -28246.4
1619100 458.652 459.392 210.523 -28246.7
1619200 458.116 458.556 210.276 -28246.4
1619300 458.575 460.266 210.487 -28246.7
1619400 457.463 459.525 209.977 -28246.2
1619500 458.654 461.475 210.524 -28246.8
1619600 458.439 459.817 210.425 -28246.7
1619700 458.037 459.553 210.24 -28246.9
