# Time-averaged data for fix relax3
# TimeStep c_Tup c_Tdown c_allke c_allpe
1437200 457.93 456.808 210.191 -28245.7
1437300 459.462 456.154 210.894 -28246.3
1437400 459.431 456.333 210.88 -28246.4
1437500 458.942 456.651 210.656 -28246.3
1437600 456.586 457.195 209.574 -28245.5
1437700 459.535 457.111 210.928 -28247
1437800 456.777 457.914 209.662 -28245.9
1437900 458.41 457.211 210.411 -28246.6
1438000 457.371 457.474 209.935 -28246.4
1438100 457.514 457.877 210 -28246.5
1438200 457.03 456.675 209.778 -28246.1
1438300 458.703 457.097 210.546 -28246.6
1438400 458.639 457.343 210.517 -28246.5
1438500 456.856 458.385 209.698 -28245.6
1438600 459.766 454.168 211.034 -28246.2
1438700 460.105 457.933 211.189 -28246
1438800 460.523 453.589 211.381 -28245.6
1438900 460.339 455.472 211.297 -28245.2
1439000 461.217 456.224 211.7 -28245.5
1439100 461.631 454.143 211.89 -28245.6
1439200 460.904 454.921 211.556 -28245.8
1439300 458.027 456.413 210.236 -28245.3
1439400 458.959 457.432 210.663 -28246.1
1439500 459.018 457.888 210.69 -28246.2
1439600 458.435 456.774 210.423 -28246.2
1439700 458.354 458.694 210.386 -28246.3
1439800 457.433 456.898 209.963 -28245.5
1439900 459.54 455.102 210.93 -28245.9
1440000 459.169 455.104 210.76 -28245
1440100 462.255 453.835 212.176 -28246
1440200 460.574 455.494 211.405 -28245.5
1440300 461.247 455.963 211.714 -28246
1440400 460.035 456.466 211.157 -28245.8
1440500 457.626 455.399 210.051 -28244.8
1440600 460.49 454.413 211.366 -28246
1440700 458.979 455.262 210.673 -28245.6
1440800 458.416 458.448 210.414 -28245.9
1440900 458.762 454.916 210.573 -28246.2
1441000 458.074 457.013 210.257 -28245.9
1441100 458.755 456.538 210.57 -28246
1441200 458.843 456.655 210.61 -28245.7
1441300 458.705 454.602 210.547 -28245.2
1441400 460.207 454.943 211.236 -28245.5
1441500 459.557 454.974 210.938 -28244.6
1441600 462.621 452.441 212.345 -28245.5
1441700 460.218 452.784 211.242 -28244.3
1441800 462.738 453.898 212.398 -28245.4
1441900 459.702 453.421 211.004 -28244.4
1442000 461.141 453.287 211.665 -28245.4
1442100 458.576 455.771 210.488 -28245
1442200 460.719 454.155 211.471 -28246.2
1442300 458.576 456.097 210.487 -28245.5
1442400 459.486 456.764 210.905 -28246.3
1442500 458.397 457.562 210.405 -28246.2
1442600 456.712 456.14 209.632 -28245.5
1442700 458.104 455.317 210.271 -28246.1
1442800 459.125 458.92 210.74 -28246.6
1442900 457.819 454.291 210.14 -28245.7
1443000 459.09 456.483 210.723 -28246.1
1443100 458.526 456.926 210.465 -28245.9
1443200 457.807 455.674 210.134 -28245.4
1443300 460.114 455.518 211.194 -28246.4
1443400 459.155 457.536 210.753 -28246.1
1443500 459.042 454.994 210.702 -28246
1443600 457.515 455.886 210 -28245.3
1443700 461.08 457.927 211.637 -28247.1
1443800 457.324 457.917 209.913 -28245.4
1443900 459.061 454.477 210.71 -28246.1
1444000 458.2 457.782 210.315 -28246.1
1444100 459.216 457.542 210.782 -28246.8
1444200 457.046 458.513 209.785 -28245.7
1444300 459.308 457.381 210.824 -28246.5
1444400 459.413 456.062 210.872 -28246
1444500 459.688 454.655 210.998 -28245.5
1444600 461.279 454.978 211.728 -28246.1
1444700 458.267 456.935 210.346 -28245.3
1444800 458.802 456.9 210.591 -28245.8
1444900 458.127 455.394 210.282 -28245.5
1445000 461.3 457.511 211.738 -28247.2
1445100 456.725 457.018 209.638 -28245.3
1445200 457.701 456.621 210.086 -28246
1445300 458.703 456.812 210.546 -28246.1
1445400 459.194 456.551 210.771 -28245.9
1445500 459.124 455.837 210.739 -28245.7
1445600 458.174 456.109 210.303 -28244.9
1445700 461.322 454.672 211.748 -28245.8
1445800 461.474 455.429 211.818 -28245.5
1445900 461.023 455.194 211.611 -28245.2
1446000 461.364 453.694 211.767 -28245.2
1446100 460.127 455.092 211.2 -28244.9
1446200 461.051 453.557 211.624 -28245.4
1446300 460.688 455.323 211.457 -28245.4
1446400 460.79 456.003 211.504 -28245.5
1446500 459.241 454.871 210.793 -28245.6
1446600 458.515 456.79 210.46 -28245.8
1446700 457.282 455.171 209.894 -28245.6
1446800 457.862 458.877 210.16 -28246.5
1446900 456.857 456.7 209.699 -28246.5
1447000 456.256 459.748 209.423 -28246.6
1447100 457.474 457.374 209.982 -28247
1447200 456.616 458.708 209.588 -28246.3
1447300 456.6 457.346 209.581 -28245.8
1447400 458.84 456.776 210.609 -28246.4
1447500 459.708 454.046 211.007 -28246.3
1447600 458.829 455.631 210.604 -28245.6
1447700 458.677 456.079 210.534 -28245.9
1447800 459.525 457.931 210.923 -28246.6
1447900 457.416 457.788 209.955 -28245.6
1448000 458.377 454.719 210.396 -28245.9
1448100 459.051 457.103 210.706 -28246.2
1448200 457.865 456.416 210.161 -28245.9
1448300 459.584 457.617 210.95 -28246.9
1448400 458.044 459.631 210.243 -28246.4
1448500 457.522 456.955 210.004 -28246.1
1448600 458.143 456.753 210.289 -28245.8
1448700 458.426 456.298 210.419 -28245.6
1448800 460.64 456.271 211.435 -28246.4
1448900 459.205 457.489 210.776 -28245.9
1449000 458.967 454.938 210.667 -28245.9
1449100 460.485 456.728 211.364 -28246.9
1449200 456.985 458.171 209.757 -28245.8
1449300 456.249 458.439 209.42 -28245.9
1449400 458.67 456.641 210.531 -28246.7
1449500 458.49 456.246 210.448 -28246.4
1449600 457.657 456.917 210.066 -28246.3
1449700 458.222 458.547 210.325 -28247
1449800 456.484 460.28 209.527 -28246.6
1449900 456.373 458.57 209.477 -28246.5
1450000 457.103 456.958 209.812 -28246.4
1450100 458.479 458.581 210.443 -28246.6
1450200 459.332 457.197 210.835 -28246.6
1450300 458.742 456.323 210.564 -28246.3
1450400 459.462 456.452 210.894 -28246.5
1450500 456.483 458.738 209.527 -28245.3
1450600 459.004 456.892 210.684 -28246.2
1450700 459.038 455.812 210.7 -28245.6
1450800 460.702 455.19 211.464 -28246.3
1450900 458.881 455.546 210.628 -28245.8
1451000 458.878 457.306 210.626 -28246.7
1451100 456.659 456.97 209.608 -28246.1
1451200 457.458 458.731 209.974 -28246.9
1451300 456.388 459.303 209.483 -28246.7
1451400 455.322 458.572 208.994 -28246.1
1451500 457.88 457.38 210.168 -28247
1451600 458.156 457.056 210.295 -28246.9
1451700 455.715 457.405 209.174 -28245.8
1451800 459.164 456.847 210.758 -28247.1
1451900 457.802 458.372 210.132 -28246.7
1452000 456.237 455.395 209.414 -28245.9
1452100 457.252 457.4 209.88 -28246.6
1452200 456.903 456.595 209.72 -28246.5
1452300 456.287 456.984 209.437 -28246.5
1452400 456.469 458.304 209.521 -28246.6
1452500 457.189 457.558 209.851 -28247.2
1452600 455.847 459.582 209.235 -28246.7
1452700 456.863 457.865 209.701 -28247.1
1452800 456.436 457.33 209.505 -28247.3
1452900 454.974 459.986 208.834 -28246.8
1453000 455.694 459.676 209.165 -28246.8
1453100 458.606 457.638 210.501 -28247.5
1453200 457.294 457.985 209.899 -28246.7
1453300 456.461 458.417 209.517 -28246
1453400 458.269 456.49 210.347 -28246.4
1453500 459.8 456.411 211.05 -28246.9
1453600 457.413 456.588 209.954 -28246
1453700 455.469 458.683 209.062 -28245.5
1453800 460.201 456.674 211.233 -28247.2
1453900 459.457 457.905 210.892 -28246.8
1454000 456.896 457.749 209.717 -28246
1454100 455.565 457.568 209.106 -28245.8
1454200 458.621 458.593 210.508 -28247.4
1454300 455.79 458.456 209.209 -28246.2
1454400 457.762 457.662 210.114 -28247
1454500 457.769 459.279 210.117 -28247
1454600 457.825 458.526 210.143 -28247
1454700 456.806 457.041 209.675 -28246.5
1454800 456.663 457.729 209.609 -28246.6
1454900 457.24 459.584 209.874 -28247
1455000 457.211 459.175 209.861 -28246.9
1455100 456.375 457.886 209.478 -28246.3
1455200 458.887 458.94 210.63 -28247.2
1455300 457.62 457.934 210.049 -28246.4
1455400 458.294 457.137 210.358 -28246.6
1455500 457.35 455.17 209.925 -28246
1455600 457.572 458.474 210.027 -28246
1455700 458.63 458.89 210.512 -28246.5
1455800 458.811 455.269 210.595 -28246
1455900 460.853 456.421 211.533 -28246.6
1456000 457.771 456.33 210.118 -28245.3
1456100 458.58 455.447 210.489 -28245.9
1456200 457.629 456.633 210.053 -28245.7
1456300 458.583 455.463 210.491 -28246.4
1456400 456.09 457.249 209.346 -28245.6
1456500 458.519 457.691 210.461 -28246.9
1456600 458.817 457.252 210.598 -28246.8
1456700 457.524 458.185 210.005 -28246.4
1456800 456.739 458.168 209.644 -28246.4
1456900 457.502 459.417 209.995 -28247
1457000 457.005 457.051 209.767 -28246.5
1457100 458.069 458.752 210.255 -28246.6
1457200 458.847 456.356 210.612 -28246.8
1457300 458.759 456.855 210.572 -28246.7
1457400 456.633 457.502 209.596 -28246
1457500 456.924 457.177 209.729 -28246.3
1457600 457.935 456.434 210.193 -28246.6
1457700 455.856 458.122 209.239 -28245.7
1457800 458.143 457.412 210.289 -28246.5
1457900 457.824 455.859 210.143 -28245.8
1458000 459.822 455.451 211.06 -28246.5
1458100 459.14 457.376 210.746 -28246.1
1458200 458.112 455.374 210.275 -28245.8
1458300 458.942 456.611 210.656 -28246.3
1458400 457.926 458.723 210.189 -28246.3
1458500 457.159 456.531 209.837 -28246.1
1458600 457.652 458.744 210.063 -28246.3
1458700 458.673 457.278 210.532 -28246.6
1458800 457.188 457.08 209.851 -28246
1458900 458.539 457.156 210.471 -28246.2
1459000 459.524 456.528 210.923 -28246.1
1459100 459.145 455.518 210.749 -28245.5
1459200 461.353 456.678 211.762 -28246.5
1459300 459.917 456.696 211.103 -28246
1459400 458.39 455.757 210.402 -28245.8
1459500 457.837 457.042 210.148 -28245.9
1459600 458.613 458.357 210.505 -28246.2
1459700 459.638 457.302 210.975 -28246.5
1459800 458.757 454.918 210.571 -28246
1459900 459.43 457.779 210.88 -28246.8
1460000 457.747 458.407 210.107 -28246.7
1460100 456.49 458.304 209.53 -28246.3
1460200 457.416 457.78 209.955 -28246.8
1460300 456.654 456.841 209.605 -28246.6
1460400 455.798 459.232 209.212 -28246.2
1460500 457.229 457.449 209.869 -28246.6
1460600 459.295 458.249 210.818 -28247.3
1460700 458.433 456.191 210.422 -28246.7
1460800 456.788 457.133 209.667 -28245.9
1460900 458.141 456.901 210.288 -28246.2
1461000 457.948 457.418 210.199 -28245.8
1461100 459.125 455.533 210.74 -28245.9
1461200 457.894 453.617 210.175 -28245
1461300 460.553 456.679 211.395 -28246.1
1461400 459.907 454.005 211.099 -28245.5
1461500 460.149 455.653 211.21 -28245.8
1461600 459.035 454.747 210.699 -28245.7
1461700 458.922 456.638 210.646 -28246.1
1461800 456.461 457.361 209.517 -28245.6
1461900 457.919 456.78 210.186 -28246.4
1462000 458.295 458.051 210.359 -28246.6
1462100 458.54 455.829 210.471 -28246.8
1462200 457.619 457.523 210.048 -28246.7
1462300 456.983 457.783 209.757 -28246.8
1462400 456.182 461.242 209.389 -28246.8
1462500 458.228 455.919 210.328 -28247.2
1462600 457.69 458.144 210.081 -28246.9
1462700 458.164 456.514 210.298 -28247.1
1462800 454.998 459.277 208.845 -28246.1
1462900 456.037 457.247 209.322 -28246.7
1463000 456.683 457.33 209.619 -28246.8
1463100 457.007 459.299 209.767 -28246.9
1463200 456.035 458.074 209.322 -28246.2
1463300 459.016 456.831 210.69 -28246.9
1463400 459.311 457.076 210.825 -28246.7
1463500 459.075 455.73 210.717 -28246.4
1463600 459.233 458.223 210.789 -28246.8
1463700 456.95 457.965 209.741 -28246.2
1463800 457.755 457.277 210.111 -28246.8
1463900 456.688 456.956 209.621 -28246.3
1464000 456.486 458.111 209.528 -28246.4
1464100 457.715 458.994 210.093 -28246.9
1464200 457.47 457.101 209.98 -28246.3
1464300 459.271 456.464 210.806 -28246.8
1464400 457.384 456.863 209.941 -28245.7
1464500 459.634 456.298 210.973 -28246.3
1464600 459.97 454.258 211.127 -28246.2
1464700 457.412 456.649 209.953 -28245.5
1464800 459.616 456.487 210.965 -28246.8
1464900 457.876 458.434 210.167 -28246.5
1465000 457.25 458.171 209.879 -28246.5
1465100 456.974 457.613 209.752 -28246.7
1465200 457.464 458.649 209.977 -28247.1
1465300 457.186 458.465 209.85 -28246.9
1465400 455.85 457.129 209.237 -28246.5
1465500 457.721 459.197 210.095 -28247.2
1465600 457.856 458.626 210.157 -28246.8
1465700 457.207 454.866 209.859 -28246.1
1465800 457.421 457.73 209.957 -28246.1
1465900 458.555 457.151 210.478 -28246.5
1466000 458.812 457.925 210.596 -28246.7
1466100 458.919 457.58 210.645 -28246.8
1466200 456.735 457.094 209.643 -28245.7
1466300 458.993 456.898 210.679 -28246.6
1466400 459.04 457.128 210.701 -28246.7
1466500 457.883 456.773 210.169 -28246.2
1466600 458.251 457.128 210.339 -28246.6
1466700 456.588 458.049 209.575 -28246
1466800 458.836 458.142 210.607 -28246.9
1466900 458.092 455 210.266 -28246.6
1467000 457.771 457.555 210.118 -28246.6
1467100 458.115 458.242 210.276 -28246.8
1467200 457.504 457.48 209.996 -28246.6
1467300 456.357 457.264 209.469 -28245.9
1467400 457.901 456.839 210.178 -28246.4
1467500 458.077 457.245 210.259 -28246.5
1467600 457.777 457.544 210.121 -28246.2
1467700 458.754 456.063 210.569 -28246.2
1467800 459.284 455.729 210.813 -28246.2
1467900 459.01 455.777 210.687 -28246.2
1468000 457.904 457.018 210.179 -28245.9
1468100 459.122 458.101 210.738 -28246.5
1468200 459.74 457.462 211.022 -28246.6
1468300 458.562 456.297 210.481 -28245.7
1468400 461.633 455.921 211.891 -28246.8
1468500 459.005 454.761 210.685 -28246
1468600 456.839 456.744 209.69 -28245.3
1468700 460.469 455.82 211.357 -28246.9
1468800 458.505 457.568 210.455 -28246.6
1468900 456.667 458.876 209.612 -28246.2
1469000 457.862 458.056 210.16 -28246.9
1469100 458.362 456.889 210.389 -28246.9
1469200 457.609 457.829 210.044 -28246.3
1469300 457.784 456.847 210.124 -28246
1469400 459.215 455.404 210.781 -28246.5
1469500 457.197 454.797 209.855 -28245.5
1469600 457.566 457.017 210.024 -28245.3
1469700 462.105 453.97 212.107 -28246.6
1469800 458.789 454.675 210.585 -28245
1469900 460.03 455.402 211.155 -28245.5
1470000 461.161 454.861 211.674 -28245.9
1470100 461.196 454.82 211.69 -28246.2
1470200 458.181 456.653 210.306 -28244.9
1470300 460.165 456.166 211.217 -28245.9
1470400 459.44 455.547 210.884 -28245.6
1470500 460.146 454.781 211.208 -28245.8
1470600 460.799 456.092 211.508 -28246.5
1470700 459.717 458.069 211.011 -28246.3
1470800 458.754 454.874 210.569 -28246.1
1470900 457.071 455.578 209.797 -28245.8
1471000 458.375 457.708 210.395 -28246.6
1471100 458.311 458.318 210.366 -28246.8
1471200 456.974 456.932 209.752 -28246.3
1471300 458.566 458.234 210.483 -28246.9
1471400 458.344 455.498 210.381 -28246.6
1471500 457.129 457.302 209.823 -28246.4
1471600 458.095 457.866 210.267 -28247
1471700 456.012 456.858 209.311 -28246
1471800 458.198 458.296 210.314 -28246.9
1471900 457.916 456.406 210.185 -28246.7
1472000 457.331 457.88 209.916 -28246.7
1472100 456.394 457.618 209.486 -28246.1
1472200 459.096 456.749 210.726 -28246.9
1472300 457.844 455.555 210.152 -28246
1472400 458.746 457.422 210.566 -28246.6
1472500 459.236 456.405 210.79 -28246.9
1472600 457.34 456.97 209.921 -28245.8
1472700 457.479 455.678 209.984 -28245.6
1472800 460.401 455.377 211.325 -28246.6
1472900 459.202 454.995 210.775 -28246
1473000 459.451 456.75 210.889 -28246.3
1473100 457.79 454.734 210.127 -28246
1473200 458.132 457.476 210.284 -28246.8
1473300 456.313 458.082 209.449 -28246.2
1473400 456.481 458.504 209.526 -28246.3
1473500 457.29 456.378 209.898 -28246.7
1473600 457.96 457.844 210.205 -28246.9
1473700 458.65 458.488 210.521 -28247.2
1473800 456.49 456.21 209.53 -28246
1473900 458.317 459.093 210.369 -28246.7
1474000 456.986 456.374 209.758 -28246
1474100 458.692 456.262 210.541 -28246.7
1474200 457.8 457.55 210.131 -28246.1
1474300 460.552 457.627 211.395 -28247.1
1474400 458.199 455.095 210.315 -28245.9
1474500 458.505 457.774 210.455 -28246
1474600 459.867 456.575 211.08 -28246.5
1474700 459.786 457.993 211.043 -28246.4
1474800 458.154 455.182 210.294 -28245.3
1474900 461.546 455.929 211.851 -28246.6
1475000 460.362 454.576 211.307 -28245.8
1475100 458.337 455.402 210.378 -28245.1
1475200 459.155 455.285 210.753 -28245.8
1475300 459.727 456.939 211.016 -28246.2
1475400 458.657 455.141 210.525 -28245.7
1475500 458.827 457.484 210.603 -28246.2
1475600 458.747 455.646 210.566 -28246.4
1475700 457.124 458.461 209.821 -28245.9
1475800 457.981 456.908 210.215 -28246.1
1475900 458.568 455.687 210.484 -28246
1476000 458.971 456.514 210.669 -28245.9
1476100 457.803 454.741 210.133 -28245.2
1476200 460.864 454.954 211.538 -28246
1476300 461.699 454.296 211.921 -28245.7
1476400 459.16 455.177 210.755 -28244.5
1476500 461.254 453.344 211.717 -28245.1
1476600 462.764 453.855 212.41 -28245.7
1476700 461.058 454.491 211.627 -28245.1
1476800 460.153 455.062 211.212 -28245
1476900 459.836 454.168 211.066 -28245.4
1477000 460.36 457.098 211.307 -28246
1477100 459.511 456.014 210.917 -28245.5
1477200 460.974 453.61 211.588 -28245.5
1477300 460.7 455.155 211.463 -28245.4
1477400 459.236 455.151 210.791 -28245.1
1477500 459.986 455.493 211.135 -28245.5
1477600 460.919 454.296 211.563 -28245.7
1477700 459.585 457.033 210.951 -28245.1
1477800 461.811 453.841 211.973 -28245.7
1477900 460.51 454.407 211.376 -28244.9
1478000 460.697 454.302 211.461 -28245
1478100 461.239 453.863 211.71 -28245.2
1478200 460.56 453.054 211.398 -28244.7
1478300 460.981 455.626 211.592 -28245
1478400 462.208 454.666 212.155 -28245.7
1478500 460.27 455.604 211.265 -28245.1
1478600 460.29 453.335 211.274 -28245.1
1478700 460.532 455.245 211.386 -28245.2
1478800 460.822 455.603 211.518 -28245.2
1478900 461.849 454.063 211.99 -28245.4
1479000 461.924 454.67 212.024 -28245.3
1479100 460.07 454.382 211.173 -28244.4
1479200 462.46 452.531 212.27 -28245.2
1479300 462.24 453.489 212.169 -28245.1
1479400 460.209 453.601 211.237 -28244.4
1479500 461.581 454.089 211.867 -28245.4
1479600 459.81 455.551 211.054 -28245.1
1479700 461.291 455.346 211.734 -28246.1
1479800 459.14 456.106 210.747 -28245.3
1479900 459.486 455.023 210.905 -28245.5
1480000 459.612 457.044 210.963 -28245.7
1480100 460.164 454.642 211.216 -28245.6
1480200 460.134 454.763 211.203 -28245.2
1480300 459.763 453.897 211.032 -28244.9
1480400 461.425 453.916 211.795 -28245.5
1480500 461.161 454.529 211.674 -28245.3
1480600 460.92 454.009 211.564 -28244.9
1480700 460.686 452.08 211.456 -28244.7
1480800 458.747 453.564 210.566 -28243.9
1480900 461.689 453.493 211.917 -28245
1481000 461.649 452.528 211.898 -28244.9
1481100 461.723 453.952 211.932 -28245.1
1481200 461.263 453.164 211.721 -28245.1
1481300 460.173 455.963 211.221 -28244.7
1481400 460.539 454.139 211.389 -28244.9
1481500 460.972 453.286 211.588 -28245.1
1481600 460.704 453.733 211.464 -28245
1481700 460.505 454.637 211.373 -28245.3
1481800 460.847 455.813 211.53 -28246.1
1481900 458.345 455.856 210.382 -28245.6
1482000 458.123 456.926 210.28 -28245.9
1482100 458.923 457.217 210.647 -28246.4
1482200 457.253 455.697 209.881 -28245.6
1482300 459.6 457.953 210.958 -28246.7
1482400 458.6 456.436 210.499 -28246.1
1482500 459.169 457.512 210.76 -28246.3
1482600 459.251 455.267 210.797 -28246.2
1482700 458.642 455.616 210.518 -28245.9
1482800 459.49 457.762 210.907 -28246.1
1482900 459.438 455.662 210.883 -28245.9
1483000 458.386 457.892 210.4 -28245.6
1483100 460.514 454.717 211.377 -28246.1
1483200 459.548 454.684 210.934 -28245.5
1483300 459.063 455.572 210.711 -28245.2
1483400 459.521 455.626 210.921 -28245.3
1483500 461.534 455.514 211.845 -28245.9
1483600 459.701 453.788 211.004 -28245.1
1483700 460.323 456.401 211.29 -28245.6
1483800 460.365 454.62 211.309 -28245.5
1483900 458.777 454.124 210.58 -28245.2
1484000 459.785 456.221 211.043 -28246.3
1484100 457.136 457.571 209.827 -28245.6
1484200 457.312 455.973 209.907 -28245.9
1484300 458.753 457.433 210.569 -28246.6
1484400 458.849 459.219 210.613 -28246.7
1484500 455.857 456.682 209.24 -28245.3
1484600 459.727 456.295 211.016 -28246.5
1484700 459.098 455.425 210.727 -28245.9
1484800 459.027 456.711 210.695 -28246
1484900 458.498 456.788 210.452 -28245.4
1485000 460.158 454.928 211.214 -28245.7
1485100 459.926 456.112 211.107 -28245.4
1485200 460.56 453.981 211.398 -28245.4
1485300 461.566 454.732 211.86 -28245.8
1485400 460.722 455.854 211.473 -28245.3
1485500 460.363 455.029 211.308 -28245.3
1485600 458.956 456.187 210.662 -28245.1
1485700 459.941 454.786 211.114 -28245.7
1485800 460.451 456.875 211.348 -28246.1
1485900 458.621 455.849 210.509 -28245.4
1486000 459.366 456.889 210.85 -28245.6
1486100 461.144 456.175 211.666 -28246.3
1486200 457.669 455.185 210.071 -28244.9
1486300 459.589 455.581 210.953 -28245.8
1486400 459.745 456.079 211.024 -28245.5
1486500 459.977 454.762 211.131 -28245.5
1486600 459.899 456.305 211.095 -28245.5
1486700 460.801 453.967 211.509 -28245.4
1486800 461.807 454.06 211.971 -28245.4
1486900 460.476 453.637 211.36 -28245
1487000 459.392 455.171 210.862 -28244.9
1487100 460.728 455.605 211.475 -28245.7
1487200 458.639 454.721 210.517 -28244.8
1487300 460.29 455.537 211.274 -28245.4
1487400 460.457 455.22 211.351 -28245.2
1487500 459.083 453.319 210.72 -28244.7
1487600 459.567 454.794 210.942 -28245.2
1487700 460.658 457.169 211.443 -28245.8
1487800 462.032 453.743 212.074 -28246
1487900 459.338 453.149 210.838 -28245
1488000 459.367 457.044 210.851 -28245.4
1488100 459.015 455.857 210.689 -28245.4
1488200 460.064 455.311 211.171 -28245.9
1488300 460.204 456.122 211.235 -28246.2
1488400 459.539 458.271 210.93 -28246.3
1488500 457.323 456.04 209.913 -28245.7
1488600 457.091 455.987 209.806 -28245.8
1488700 457.762 458.102 210.114 -28246.5
1488800 457.414 457.851 209.954 -28246.3
1488900 458.164 456.161 210.299 -28246.5
1489000 457.27 457.099 209.888 -28245.9
1489100 459.568 457.601 210.943 -28246.4
1489200 459.484 455.289 210.904 -28246
1489300 458.617 455.522 210.507 -28245.3
1489400 459.677 455.761 210.993 -28245.4
1489500 460.902 455.065 211.556 -28245.5
1489600 461.275 454.415 211.726 -28245.2
1489700 461.229 454.011 211.705 -28245
1489800 462.913 454.562 212.478 -28245.9
1489900 459.826 454.745 211.061 -28245.2
1490000 457.808 456.264 210.135 -28245
1490100 459.356 456.196 210.846 -28245.9
1490200 458.821 456.084 210.6 -28245.6
1490300 458.85 455.593 210.614 -28245.4
1490400 459.637 455.179 210.975 -28245.5
1490500 461.051 455.807 211.623 -28245.9
1490600 460.656 454.176 211.442 -28245.6
1490700 459.542 456.165 210.931 -28245.3
1490800 460.505 454.296 211.373 -28245.9
1490900 460.079 457.355 211.178 -28246
1491000 459.024 455.664 210.693 -28245.5
1491100 458.667 455.943 210.53 -28245.3
1491200 460.446 454.695 211.346 -28246
1491300 460.163 456.526 211.216 -28246.2
1491400 457.766 458.044 210.116 -28245.6
1491500 459.016 456.205 210.69 -28245.8
1491600 458.344 455.906 210.381 -28245.2
1491700 461.077 453.868 211.635 -28246.1
1491800 458.92 456.373 210.646 -28245
1491900 461.355 453.857 211.763 -28245.8
1492000 460.863 454.89 211.537 -28245.5
1492100 459.359 455.568 210.847 -28245
1492200 460.965 453.554 211.584 -28245.3
1492300 460.639 453.576 211.434 -28244.9
1492400 460.366 454.08 211.309 -28244.7
1492500 461.206 454.297 211.695 -28245.2
1492600 460.929 452.51 211.568 -28245.4
1492700 459.336 456.364 210.836 -28245
1492800 459.053 453.874 210.707 -28244.6
1492900 461.794 453.881 211.965 -28245.8
1493000 458.615 454.799 210.506 -28244.6
1493100 459.148 454.88 210.75 -28245
1493200 459.9 455.714 211.096 -28245.6
1493300 461.271 454.796 211.725 -28246.1
1493400 459.313 455.11 210.826 -28245.3
1493500 459.491 455.304 210.908 -28245.5
1493600 460.691 455.441 211.458 -28246.2
1493700 458.488 457.553 210.447 -28245.4
1493800 460.566 456.015 211.401 -28246.3
1493900 459.051 455.557 210.706 -28245.7
1494000 458.201 455.693 210.315 -28245.6
1494100 458.539 456.864 210.47 -28246.1
1494200 458.863 458.213 210.619 -28246.5
1494300 458.26 457.161 210.343 -28246.3
1494400 457.233 457.119 209.871 -28245.9
1494500 458.266 458.153 210.345 -28246.2
1494600 459.869 456.416 211.081 -28246.4
1494700 460.051 455.686 211.165 -28246.1
1494800 459.953 456.019 211.12 -28245.9
1494900 459.853 456.035 211.074 -28245.9
1495000 459.825 456.844 211.061 -28246
1495100 458.706 454.877 210.548 -28245.3
1495200 459.814 457.974 211.056 -28245.9
1495300 459 454.879 210.682 -28244.9
1495400 463.024 453.233 212.53 -28246
1495500 460.907 453.71 211.558 -28244.6
1495600 460.768 454.152 211.494 -28244.4
1495700 461.978 452.01 212.049 -28244.8
1495800 460.131 452.183 211.201 -28244.1
1495900 461.641 453.847 211.894 -28245.4
1496000 460.071 456.311 211.174 -28245.4
1496100 460.08 455.037 211.178 -28245.6
1496200 458.324 455.181 210.372 -28245.2
1496300 460.463 457.598 211.354 -28246.6
1496400 457.71 453.89 210.09 -28245.2
1496500 459.841 456.837 211.068 -28246.1
1496600 459.087 456.256 210.722 -28245.5
1496700 460.177 453.018 211.222 -28245.1
1496800 461.184 454.472 211.685 -28244.9
1496900 462.218 453.151 212.16 -28245.1
1497000 461.065 453.134 211.63 -28244.6
1497100 461.027 452.926 211.613 -28244.5
1497200 461.979 454.625 212.05 -28244.9
1497300 462.47 452.891 212.275 -28245.3
1497400 459.781 453.314 211.041 -28244.1
1497500 461.607 454.068 211.879 -28245.2
1497600 460.886 455.571 211.548 -28245.3
1497700 460.558 454.738 211.397 -28244.9
1497800 461.624 454.748 211.886 -28245.2
1497900 462.319 453.736 212.206 -28245.5
1498000 460.682 454.491 211.454 -28244.6
1498100 462.439 452.838 212.261 -28245.1
1498200 461.166 451.629 211.676 -28244.7
1498300 459.931 455.778 211.109 -28244.4
1498400 461.972 454.505 212.047 -28245.2
1498500 461.864 454.575 211.997 -28245
1498600 461.368 453.5 211.769 -28244.7
1498700 462.843 453.682 212.446 -28245
1498800 461.729 453.645 211.935 -28244.5
1498900 463.042 452.952 212.538 -28245
1499000 461.785 453.23 211.961 -28244.7
1499100 460.057 454.053 211.168 -28244.5
1499200 460.147 455.503 211.209 -28245
1499300 461.895 455.6 212.011 -28245.6
1499400 461.807 454.111 211.971 -28245.3
1499500 460.11 454.09 211.192 -28244.5
1499600 461.686 454.329 211.915 -28245.3
1499700 462.077 454.794 212.095 -28245.4
1499800 461.441 454.231 211.803 -28245.3
1499900 459.985 455.229 211.134 -28244.8
1500000 461.648 453.933 211.898 -28245.4
1500100 461.12 454.982 211.655 -28245.4
1500200 460.95 455.43 211.577 -28245.3
1500300 461.625 454.113 211.887 -28245.8
1500400 458.701 454.433 210.545 -28244.8
1500500 459.753 454.741 211.028 -28245.3
1500600 459.729 454.304 211.017 -28245.4
1500700 459.985 454.525 211.134 -28245.7
1500800 459.092 455.673 210.725 -28245.4
1500900 460.315 454.811 211.286 -28246
1501000 460.422 455.177 211.335 -28246
1501100 458.694 455.913 210.542 -28245.5
1501200 458.568 454.192 210.484 -28245.2
